time/time_elapsed,rollout/ep_rew_mean,time/iterations,rollout/ep_len_mean,time/fps,time/total_timesteps,train/approx_kl,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/std,train/explained_variance,train/n_updates,train/entropy_loss,train/value_loss,train/clip_fraction
1047,-53.29423255932203,29,1000.0,56,59392,0.036154002,0.0003,0.01674191653728485,0.2,-0.04382025854865788,0.8303909301757812,0.8699294328689575,280,-3.6919246606528757,0.41982730126474055,0.29755859375
1089,-51.52116547540983,30,1000.0,56,61440,0.038137436,0.0003,-0.03293539211153984,0.2,-0.034444669930962846,0.8225882649421692,0.9207081198692322,290,-3.665822171419859,0.283128621178912,0.29873046875
1130,-49.34281506349206,31,1000.0,56,63488,0.07529256,0.0003,-0.01957561820745468,0.2,-0.043329600330616815,0.81574946641922,0.8821523785591125,300,-3.638617577403784,0.37473705239826816,0.359716796875
1161,-49.27534043076923,32,1000.0,56,65536,0.04841011,0.0003,-0.007527656853199005,0.2,-0.03550770389265381,0.8090787529945374,0.9119819402694702,310,-3.612101659923792,0.32476216530194507,0.3603515625
1202,-45.43329628358209,33,1000.0,56,67584,0.039686196,0.0003,0.001978296786546707,0.2,-0.03004011149459984,0.803560197353363,0.9226900339126587,320,-3.585699500888586,0.4127467990852892,0.324853515625
1247,-43.159448391304345,34,1000.0,55,69632,0.047398023,0.0003,0.018609538674354553,0.2,-0.03091394518123707,0.796807587146759,0.9181729555130005,330,-3.561363272368908,0.5954566255211831,0.37578125
1290,-38.73694938028169,35,1000.0,55,71680,0.037749086,0.0003,0.010273955762386322,0.2,-0.026992562030500267,0.7930261492729187,0.9391166567802429,340,-3.5419433780014513,0.9142939967568964,0.31787109375
1335,-38.13587030136986,36,1000.0,55,73728,0.043447465,0.0003,0.09795687347650528,0.2,-0.028784885523782576,0.7879317402839661,0.9419980645179749,350,-3.52362115457654,0.8732808158267289,0.34755859375
1378,-34.78192756000001,37,1000.0,54,75776,0.06718675,0.0003,0.04508310928940773,0.2,-0.029742549707953002,0.7816187739372253,0.9328597187995911,360,-3.5014529317617415,0.45372836944879963,0.375390625
1422,-33.4554898961039,38,1000.0,54,77824,0.047941506,0.0003,0.1340733766555786,0.2,-0.02989205918565858,0.7729191780090332,0.9265386462211609,370,-3.471716359257698,1.032715047104284,0.335400390625
1466,-26.732611569620254,39,1000.0,54,79872,0.05911034,0.0003,0.06260780990123749,0.2,-0.024688015785068275,0.7610251307487488,0.929893434047699,380,-3.4301235020160674,0.8429190581664443,0.3958984375
1510,-21.357110666666664,40,1000.0,54,81920,0.033988632,0.0003,0.15178316831588745,0.2,-0.01671567988960305,0.7593976855278015,0.5134265422821045,390,-3.3987258657813073,2.291662296652794,0.338818359375
1547,-17.129658337349394,41,1000.0,54,83968,0.049561903,0.0003,0.08680836111307144,0.2,-0.02600859875965398,0.7555260062217712,0.8963618278503418,400,-3.389551143348217,1.4409484009258449,0.376513671875
1578,-5.642085034883717,42,1000.0,54,86016,0.052366775,0.0003,0.3625539243221283,0.2,-0.02576565019262489,0.7480594515800476,0.875684916973114,410,-3.366839361190796,2.693152385856956,0.376611328125
1608,0.36009010227272725,43,1000.0,54,88064,0.059697416,0.0003,0.29368990659713745,0.2,-0.03212858587939991,0.7430028319358826,0.9125369191169739,420,-3.340184772759676,2.0853225680068137,0.423388671875
1642,6.895728144444445,44,1000.0,54,90112,0.082447395,0.0003,0.2712148427963257,0.2,-0.02119668484519934,0.7357591986656189,0.9428055882453918,430,-3.3162202827632425,2.3653284621424975,0.443212890625
1679,13.987787413043478,45,1000.0,54,92160,0.05465683,0.0003,0.268583744764328,0.2,-0.026038858733227244,0.7308902144432068,0.9018277525901794,440,-3.288386965543032,2.4805623099207876,0.39482421875
1722,22.267544819148934,46,1000.0,54,94208,0.078421704,0.0003,0.22328713536262512,0.2,-0.026747989826253614,0.7294072508811951,0.8010836839675903,450,-3.2740882359445096,2.4506172470748426,0.44765625
1765,30.605122312499997,47,1000.0,54,96256,0.07374423,0.0003,0.727952241897583,0.2,-0.02124521633668337,0.7252195477485657,0.8721643090248108,460,-3.2612493626773356,4.539658259600401,0.4349609375
1806,40.77947375510203,48,1000.0,54,98304,0.07524647,0.0003,0.8911237120628357,0.2,-0.015186899964464828,0.7193670272827148,0.9170958399772644,470,-3.240236709266901,4.385016057640314,0.41220703125
1838,51.49413068,49,1000.0,54,100352,0.06975586,0.0003,0.30497628450393677,0.2,-0.006828967125329655,0.7207229733467102,0.6106730699539185,480,-3.226956257969141,4.900171687081456,0.434130859375
27,59.09859557000001,1,1000.0,75,102400,0.06414989,0.0003,1.0343903303146362,0.2,0.001735076360637322,0.7198509573936462,0.5270137190818787,490,-3.223616372793913,4.520232412219047,0.450048828125
69,66.48395322,2,1000.0,59,104448,0.04874865,0.0003,0.44912591576576233,0.2,-0.0006922561602550559,0.7168831825256348,0.630488395690918,500,-3.2135471008718013,3.873767190799117,0.42880859375
110,74.82664037,3,1000.0,55,106496,0.05587101,0.0003,0.7953963875770569,0.2,-0.020365708669123704,0.7175788283348083,0.8015525341033936,510,-3.2065826252102854,2.9594757964834573,0.430615234375
147,84.84529707,4,1000.0,55,108544,0.05019004,0.0003,1.2328336238861084,0.2,-0.015050197663367727,0.7160763144493103,0.7419236302375793,520,-3.2015344470739366,3.428900604136288,0.4259765625
185,90.46511238,5,1000.0,55,110592,0.06853882,0.0003,0.48850536346435547,0.2,-0.007074690390436444,0.7131946682929993,0.7168713808059692,530,-3.1858134351670744,3.3716763673350214,0.43271484375
222,98.39375525,6,1000.0,55,112640,0.06758848,0.0003,0.28170400857925415,0.2,-0.013740171687095426,0.7122511267662048,0.8155084848403931,540,-3.1729313135147095,2.410506619233638,0.472509765625
259,108.05963433999999,7,1000.0,55,114688,0.061696872,0.0003,0.3437545597553253,0.2,-0.014741993680945597,0.7075220942497253,0.7130365967750549,550,-3.164775770902634,2.6016046565026043,0.428173828125
296,120.54333027000001,8,1000.0,55,116736,0.069600806,0.0003,0.8060213923454285,0.2,-0.011963611825194675,0.7053348422050476,0.828403890132904,560,-3.1470951549708843,2.8758346987888217,0.43583984375
333,131.27209113,9,1000.0,55,118784,0.077040136,0.0003,0.35733234882354736,0.2,-0.012881809304235502,0.6993797421455383,0.9113175272941589,570,-3.1269631437957286,3.3751354068517685,0.448046875
370,135.42229337,10,1000.0,55,120832,0.07582029,0.0003,0.7179614305496216,0.2,-0.00155951272463426,0.6987828612327576,0.9023918509483337,580,-3.108507818728685,6.077223592065275,0.47958984375
407,147.77959234,11,1000.0,55,122880,0.07819085,0.0003,0.3707175850868225,0.2,-0.00022208090813364835,0.699218213558197,0.9479740858078003,590,-3.1079618081450464,3.594897750578821,0.500830078125
443,162.30878449999997,12,1000.0,55,124928,0.08222164,0.0003,0.6225129961967468,0.2,-0.0017696405935566871,0.6978273987770081,0.9555017948150635,600,-3.103975787758827,5.027347739599645,0.469580078125
480,178.18133168,13,999.74,55,126976,0.066424966,0.0003,0.32014456391334534,0.2,0.0053299578314181415,0.6958107352256775,0.970578670501709,610,-3.091042151302099,5.062766572274268,0.491748046875
517,185.19400913,14,999.74,55,129024,0.07646362,0.0003,1.473767876625061,0.2,0.015385443306877277,0.6965036392211914,0.9392988681793213,620,-3.0895527176558972,16.507091135531663,0.505859375
554,196.69857908999998,15,999.74,55,131072,0.13195457,0.0003,1.0167524814605713,0.2,0.026037465545960002,0.6992528438568115,0.9391012787818909,630,-3.099575889855623,7.85086444504559,0.575244140625
591,203.91456628999995,16,999.74,55,133120,0.09970541,0.0003,0.859359622001648,0.2,0.004794124439649749,0.7010376453399658,0.9558140635490417,640,-3.1067008577287196,8.568530264869333,0.521044921875
627,211.61630810999998,17,999.74,55,135168,0.12880683,0.0003,0.7225170135498047,0.2,0.014197574157151394,0.7071158289909363,0.9710738062858582,650,-3.1208120457828046,5.691164485923946,0.5142578125
664,217.27585627999997,18,999.74,55,137216,0.15460972,0.0003,0.30200567841529846,0.2,-0.0007900677330326289,0.707414448261261,0.9547480344772339,660,-3.135586874932051,5.074641596898436,0.556640625
700,226.18047976999998,19,999.74,55,139264,0.11579919,0.0003,0.4743129312992096,0.2,0.01595020018867217,0.7152908444404602,0.9741412997245789,670,-3.152964223921299,4.550004690233618,0.516259765625
739,240.15237560000006,20,999.74,55,141312,0.082142375,0.0003,0.6407843828201294,0.2,0.011032645696832332,0.7171910405158997,0.973587691783905,680,-3.1647484466433524,4.774584721401334,0.467138671875
780,251.49896621000005,21,999.74,55,143360,0.09003939,0.0003,0.9152500629425049,0.2,0.009712188935372979,0.7177392840385437,0.6801923513412476,690,-3.1655870154500008,9.163936556503177,0.4927734375
821,257.59426842,22,999.74,54,145408,0.09720141,0.0003,1.1280109882354736,0.2,0.036499369039665906,0.7146852612495422,0.9189271330833435,700,-3.1566831059753895,6.975568648613989,0.560009765625
863,265.79757925999996,23,999.74,54,147456,0.15552521,0.0003,0.3527683615684509,0.2,0.01811536416062154,0.7088000178337097,0.9806503057479858,710,-3.140089300274849,3.212423233408481,0.527294921875
904,278.10953391,24,999.74,54,149504,0.19068244,0.0003,0.8450881242752075,0.2,0.030934120465099114,0.7114998698234558,0.9293189644813538,720,-3.129193899035454,12.01759355813265,0.612451171875
935,286.97837402,25,999.74,54,151552,0.16595414,0.0003,1.2257577180862427,0.2,0.03259590994275641,0.7139185070991516,0.8575751781463623,730,-3.138736817240715,11.06332965940237,0.583837890625
972,295.74980826,26,999.74,54,153600,0.08243269,0.0003,1.4254486560821533,0.2,0.016876753579708748,0.7166266441345215,0.9354000687599182,740,-3.150182434916496,7.349845546856523,0.457861328125
1009,304.80174822000004,27,999.74,54,155648,0.12531492,0.0003,0.6445837020874023,0.2,0.017013069809763692,0.7171084880828857,0.786464273929596,750,-3.155222461372614,4.268769974447787,0.532666015625
1046,313.9168856,28,999.74,54,157696,0.0990165,0.0003,1.3085421323776245,0.2,0.02769618382153567,0.7179296612739563,0.7379196882247925,760,-3.1553463652729987,4.763911836966872,0.565771484375
1083,326.74672281,29,999.74,54,159744,0.076311365,0.0003,0.5788887739181519,0.2,0.01136224981455598,0.7216772437095642,0.6024461388587952,770,-3.163287527859211,4.729336208105087,0.51103515625
1121,340.30842358,30,999.74,54,161792,0.09264411,0.0003,1.1430103778839111,0.2,0.007428143289871514,0.7185060977935791,0.7034743428230286,780,-3.1598532371222974,7.6487271212041374,0.4935546875
1159,350.85581822999995,31,999.74,54,163840,0.09429909,0.0003,0.6338539719581604,0.2,0.0054697005325579084,0.7141078114509583,0.8792744874954224,790,-3.1455549880862237,5.915766299143433,0.511279296875
1196,359.97430782,32,999.74,54,165888,0.07581815,0.0003,0.4962804317474365,0.2,-0.002517437962524127,0.7196273803710938,0.8202536106109619,800,-3.139526668190956,4.465093711949885,0.4740234375
1232,366.88132956000004,33,999.74,54,167936,0.11388816,0.0003,0.26510801911354065,0.2,-0.0028129959740908817,0.7194785475730896,0.9635130167007446,810,-3.149603446573019,2.9706373452208936,0.48447265625
1269,378.94003541,34,999.74,54,169984,0.10798623,0.0003,1.5208196640014648,0.2,0.017193520961882314,0.7174761891365051,0.9363737106323242,820,-3.141264110803604,8.617640610039235,0.53779296875
1305,379.57332416,35,999.74,54,172032,0.08040021,0.0003,0.879666805267334,0.2,0.018926177226239814,0.7231552004814148,0.9524099230766296,830,-3.1487301848828793,6.336730247829109,0.5015625
1342,389.97237798000003,36,999.74,54,174080,0.15628606,0.0003,0.14984659850597382,0.2,0.01709160395839717,0.7279331684112549,0.9679031372070312,840,-3.1752727068960667,3.272759271087125,0.500390625
